festival_name,place,start,end,content,jugwan,tel,content_info,homepage,zip_no,latitude,logitude,sido,sigungu,doro,eupmyun,sangse
봉산조형페스티벌,봉산문화거리,2021-06-04,2021-06-06,도예전시 및 부대행사,봉산문화협회,053-661-2177,,,41958,37.8644666,127.7353229,대구광역시,중구,봉산문화길 77 (봉산동),봉산동,"125, 봉산문화회관"
동성로축제,동성로 야외무대,2011-05-20,2011-05-22,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,053-661-2177,,,41938,36.1136102,128.3359928,대구광역시,중구,동성로 28 (동성로2가),동성로2가,165-1
동성로축제,동성로 야외무대,2012-05-18,2012-05-20,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,053-661-2177,,,41938,37.8735525,127.7264738,대구광역시,중구,동성로 28 (동성로2가),동성로2가,165-1
동성로축제,동성로 야외무대,2013-05-17,2013-05-19,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,053-661-2177,,,41938,36.7615936,128.0769795,대구광역시,중구,동성로 28 (동성로2가),동성로2가,165-1
동성로축제,동성로 야외무대,2014-10-03,2014-10-05,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,053-661-2177,,,41938,37.4198859,127.1264212,대구광역시,중구,동성로 28 (동성로2가),동성로2가,165-1
동성로축제,동성로 야외무대,2015-05-01,2015-05-03,개막식+ 동성로가요제+ 커버댄스+ DJ페스티벌,사)달성문화선양회,053-661-2177,,,41938,37.8611986,127.7156856,대구광역시,중구,동성로 28 (동성로2가),동성로2가,165-1
당항포대첩축제,당항포관광지,2019-04-26,2019-04-28,"당항포대첩 재연, 공연등 다양한 문화행사",당항포대첩축제위원회,055-670-4505,http://dhp.goseong.go.kr/index.goseong,"송학동고분군, 고성박물관, 남산공원, 공룡박물관, 탈박물관, 상족암군립공원",52915,36.4622464,127.4908926,경상남도,고성군,회화면 당항만로 1116,회화면,"봉동리, 950-1"
불광천 축제,불광천,2021-10-07,2021-10-09,"문화공연, 체험부스 등",서울특별시 은평구,02-351-6517,http://www.ep.go.kr,,3384,37.4164913,127.1528007,서울특별시,은평구,은평로 195 (녹번동),녹번동,"84, 은평구청"
세종조치원복숭아축제,도토리파크,2023-08-04,2023-08-06,세종시 대표 특산물인 복숭아를 테마로 한 문화관광축제 및 복숭아 판촉행사,세종조치원 복숭아축제 추진위원회,044-850-0560,https://www.sjcf.or.kr/index.do,,30020,33.4094321,126.2685964,세종특별자치시,조치원읍,문예회관길 22,침산리,"226-1, 세종문화예술회관"
금강보행교 거점공연,이응다리(금강보행교),2023-04-01,2023-09-23,시민들의 문화예술 관람 문턱을 낮추고 일상에 활력을 주는 이응다리 거점공연+(토요일)걷다보니 버스킹+어쩌다 마주친 공연+오오 이응놀이터+다리 위 서커스,세종특별자치시 문화재단,044-850-0557,https://www.sjcf.or.kr/index.do,,0,36.7712622,128.3145956,,,,,nan
금강청소년축제,이응다리(금강보행교) 일원,2023-09-02,2023-09-02,청소년들의 끼와 열정을 펼치는 청소년 문화예술 축제+경연대회+토크콘서트+축하공연+체험부스,세종특별자치시 문화재단,044-850-0558,https://www.sjcf.or.kr/index.do,,0,35.3213532,127.0019044,,,,,nan
3회 금남면 강변벚꽃십리길 축제,금남면 부용리 일원,2023-04-08,2023-04-09,"드론사진대회+체험부스운영(농산물 판매,꽃차)+푸드트럭+잔치국수+포토존",세종특별자치시 금남면,,,,0,33.5165641,126.5240027,,,,,nan
면천진달래민속축제(취소),면천면 일원,2023-04-15,2023-04-16,두견주 빚기체험+진달래 사생대회+남북화합대공연+진달래분재전시,면천진달래민속축제집행위원회,041-356-3848,,면천두견주+면천읍성+진달래+면천레트로거리,31804,33.3071802,126.3174379,충청남도,당진시,면천면 면천서문1길 69,면천면,"성상리, 771-2"
팔공산 산중장터 승시,동화사,2021-10-01,2021-10-31,산중장터 승시 재현+승시음악회+불교용품 전시+체험관 운영 등,팔공산승시축제봉행위원회,053-980-7956,http://www.daegu.go.kr/,개최취소,41911,35.6336059,129.3294208,대구광역시,중구,공평로 88 (동인동1가),동인동1가,"2-1, 대구광역시, 동인청사"
대구생활문화제,동성로,2021-11-19,2021-11-21,예술동호회 공연 및 전시+체험존 운영,대구문화재단,053-803-3631,http://www.daegu.go.kr/,,41911,33.330435,126.8154056,대구광역시,중구,공평로 88 (동인동1가),동인동1가,"2-1, 대구광역시, 동인청사"
대봉웨딩거리축제,대봉웨딩거리,2021-10-21,2021-10-22,웨딩 관련 상품체험+길거리 공연 등,대봉동 웨딩거리 상점가 상인회,053-661-2645,http://www.jung.daegu.kr/,,41908,37.9002867,127.0697619,대구광역시,중구,국채보상로139길 1 (동인동2가),동인동2가,"177-4, 중구청"
동성로축제,동성로,2021-10-15,2021-10-17,동성로 가요제+댄스+먹방대회+패션쇼 등,동성로상점가상인회,053-423-3337,http://www.jung.daegu.kr/,,41908,36.7803597,127.5885679,대구광역시,중구,국채보상로139길 1 (동인동2가),동인동2가,"177-4, 중구청"
대구패션주얼리위크,교동,2021-11-05,2021-11-06,주얼리패션쇼+주얼리 경매+주얼리 모델대회 등,대구패션주얼리특구상인회,053-424-9150,http://www.jung.daegu.kr/,,41908,36.9846908,128.3658248,대구광역시,중구,국채보상로139길 1 (동인동2가),동인동2가,"177-4, 중구청"
땅끝 해넘이·해맞이 축제,땅끝마을일원,2022-12-31,2023-01-01,해넘이제례+달집태우기+해맞이 등,땅끝해넘이·해맞이축제추진위원회,061-531-3161,www.haenam.go.kr,,59065,37.8644666,127.7353229,전라남도,해남군,송지면 땅끝마을길 70-14,송지면,"송호리, 1127-4, 땅끝어촌계슈퍼"
2017 안양 아줌마축제,평촌중앙공원,2017-05-27,2017-05-28,아줌마 축제 기념공연+ 여성동아리공연+ 미니올림픽+ 김장담그기대회+ 홍보체험부스 등,경인일보,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,14067,36.3155689,126.5108285,경기도,안양시,동안구 관평로 149 (평촌동),동안구,"평촌동, 895, 중앙공원관리부속"
2017 광복기념음악회,안양아트센터 관악홀,2017-08-15,2017-08-15,안양필하모닉 오케스트라연주+ 안양시립합창단 공연 등 (우천으로 안양아트센터 관악홀 실내 진행),(재)안양문화예술재단,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,14093,36.0800996,126.7996638,경기도,안양시,만안구 문예로36번길 16 (안양동),만안구,"안양동, 549"
2017 안양 시민축제,평촌중앙공원+병목안시민공원+범계로데오,2017-09-15,2017-09-17,시민공연마당+ 전시체험부스+ 개폐막 축하공연+ 방송국 공개방송+ 안양시민의날 기념식+ 안양시민가요제 등,(재)안양문화예술재단,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,14067,37.3645753,127.8340586,경기도,안양시,동안구 관평로 149 (평촌동),동안구,"평촌동, 895, 중앙공원관리부속"
2018 안양충훈벚꽃축제,안양충훈2교일대,2018-04-07,2018-04-15,축하공연+ 안양꽃길걷기대회+ 안양꽃길그리기+ 어린이벼룩시장+ 거리공연+ 체험부스 등,(재)안양문화예술재단,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,13975,36.7661229,128.0809294,경기도,안양시,만안구 석수로 159 (석수동),만안구,"석수동, 797"
2018 안양여성축제,평촌중앙공원,2018-05-12,2018-05-13,기념공연+ 여성동아리공연+ 미니올림픽+ 김장담그기대회+ 홍보체험부스 등,경인일보,031-687-0500,http://www.ayac.or.kr,안양예술공원+ APAP+ 김중업박물관,14067,37.9053371,127.0444291,경기도,안양시,동안구 관평로 149 (평촌동),동안구,"평촌동, 895, 중앙공원관리부속"
김삿갓문화제,김삿갓유적지 일원,2023-09-22,2023-09-24,조선시대영월과거대전+백일장+김삿갓해학의길걷기,영월문화재단,033-375-6353,http://www.ywcf.com/,김삿갓문학관+MTB라이딩+김삿갓계곡+전국휘호대회,26246,34.9469108,128.0728524,강원특별자치도,영월군,김삿갓면 김삿갓로 216-22,김삿갓면,"와석리, 913-1, 난고김삿삿문학원"
구문소용축제,구문소관광단지 일원,2023-06-24,2023-06-25,용신제+전통공연+체험프로그램,구문소축제위원회,033-581-6904,http://tbcf.or.kr/,,26052,37.3346798,127.9438351,강원특별자치도,태백시,장성1길 171 (장성동),장성동,"169-1, 장성동행정복지센터"
황연 기차화통 축제,오로라파크 및 통리5일장 일원,2023-07-14,2023-07-16,문화공연+체험행사+먹거리행사 등,황연동축제위원회,033-552-1371,http://tbcf.or.kr/,,26052,33.4863078,126.4873872,강원특별자치도,태백시,장성1길 171 (장성동),장성동,"169-1, 장성동행정복지센터"
한강 낙동강 발원지 축제,황지연못(문화광장)+중앙로+ 검룡소 등,2023-07-28,2023-08-06,물놀이난장+공연+체험행사+부스 운영 등,태백시문화재단,033-553-6900,http://tbcf.or.kr/,,26052,35.2235216,126.9731273,강원특별자치도,태백시,장성1길 171 (장성동),장성동,"169-1, 장성동행정복지센터"
삼수 매봉산 바람개비 축제,매봉산 일원,2023-08-04,2023-08-06,공연+체험프로그램+부스 운영 등,삼수동주민자치위원회,033-552-1376,http://tbcf.or.kr/,,26052,35.4030358,127.3860759,강원특별자치도,태백시,장성1길 171 (장성동),장성동,"169-1, 장성동행정복지센터"
장성 탄탄마을 축제,장성중앙시장 일원 및 로드엔드 옆 소방도로,2023-09-09,2023-09-10,공연+체험프로그램+부스 운영 등,장성동축제위원회,033-581-6903,http://tbcf.or.kr/,,26052,33.4932337,126.9561537,강원특별자치도,태백시,장성1길 171 (장성동),장성동,"169-1, 장성동행정복지센터"
대구글로벌게임문화축제 e-fun,동성로,2021-11-27,2021-11-28,게임영상콘서트+e스포츠대회+코스프레대회+게임체험존 운영,재단법인대구디지털산업진흥원,053-803-3801,http://www.daegu.go.kr/,,41911,36.1585316,126.4997006,대구광역시,중구,공평로 88 (동인동1가),동인동1가,"2-1, 대구광역시, 동인청사"
생명사랑환경축제-맹꽁이야 놀자,달성습지,2021-09-11,2021-09-12,생태교육 및 참여 프로그램 운영+달성습지 홍보 등,사단법인대구경북늘푸른자원봉사단,053-803-4215,http://www.daegu.go.kr/,,41911,34.7174653,126.1216556,대구광역시,중구,공평로 88 (동인동1가),동인동1가,"2-1, 대구광역시, 동인청사"
대구국제재즈축제,공원,2021-10-06,2021-10-11,재즈뮤지션 초청공연+프린지 공연+대구국제실용음악콩쿠르 개최,대구국제재즈축제조직위원회,053-1544-1850,http://www.daegu.go.kr/,,41911,37.8704329,127.7377902,대구광역시,중구,공평로 88 (동인동1가),동인동1가,"2-1, 대구광역시, 동인청사"
명량대첩축제,우수영 일원,2022-09-23,2022-09-25,출정식+해전재현+공군에어쇼+조선수군재건+이순신리더십캠프 등,(재)명량대첩기념사업회,061-530-5158,www.mldc.kr,,59004,37.9002867,127.0697619,전라남도,해남군,문내면 관광레저로 12,문내면,"학동리, 1021-3, 전라우수영명량대첩공원"
북평용줄다리기 축제,북평힐링공원,2022-10-29,2022-10-29,줄고사+용줄다리기+달집태우기 등,북평용줄다리기보존회,061-530-5159,www.haenam.go.kr,,0,37.5671036,126.8869296,,,,,nan
해남미남축제,해남군 일원,2022-11-04,2022-11-06,공식행사(개·폐회식)+공연행사+전시·체험+음식·특산물 판매 등,해남군축제추진위원회,061-530-5158,www.haenam.go.kr,,59047,35.4350471,127.5485708,전라남도,해남군,삼산면 대흥사길 400,삼산면,"구림리, 799, 대흥사"
제9회 낙동강 구포나루 축제,화명생태공원 연꽃단지 일원,2022-10-28,2022-10-30,개막식+체험+공연+전시등,부산광역시 북구청,051-309-4522,http://www.guponarufes.co.kr,,46504,35.6487792,128.7174013,부산광역시,북구,낙동대로1570번길 33 (구포동),구포동,"1124-1, 북구청"
여르미오페스티벌,안산시 문화광장,2016-08-13,2016-08-13,대중예술축제,안산문화재단,031-481-4030,https://www.ansanart.com//lay2/S1T54C56/contents.do,,15355,37.3346798,127.9438351,경기도,안산시,단원구 화랑로 312 (고잔동),단원구,"고잔동, 817, 안산문화예술의전당"
제4회 상록수문화제,본오3동공영주차장+상록수공원 및 샘골로 일대,2016-09-10,2016-09-10,기념음악회+ 체험박람회+ 작품발표회+ 거리퍼레이드 등,경기도 안산시,031-481-3040,https://www2.ansan.go.kr/choiyongshin/main/main.do,,15539,34.685584,125.4455127,경기도,안산시,상록구 샘골서길 64 (본오동),상록구,"본오동, 879-4, 최용신기념관"
도보여행 서숙희이효숙최선아이현정최유선최덕화LUCY,갤러리툰,2022-11-08,2022-11-20,"도보 여행자가 가는 길은 되돌아가는 길, 근원으로 가는 길,인간의 삶의 시원으로 가는 길이다.",도보여행,033-245-6483,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10983&search_type=1&search_keyword=EB8F84EBB3B4EC97ACED9689,전시관람,24461,35.0986158,129.0287567,강원특별자치도,춘천시,서면 박사로 854,서면,"현암리, 367-3, 강원정보문화진흥원"
삶의 순환,문화공간역,2022-11-11,2022-11-16,달리세윤 개인전,달리세윤,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10978&search_type=1&search_keyword=EC82B6EC9D98+EC889CED9998,전시관람,0,35.0557495,126.2068855,,,,,nan
강원도립극단 연극 카페인,춘천봄내극장,2022-12-09,2022-12-11,잠의 사탄이 앞에 나타나 달아나야해 갖다놔 더 강한 카페인,강원도립극단,033-255-0496,https://www.cccf.or.kr/Home/H40000/H40400/boardList?cate_id=&search_type=1&search_keyword=EAB095EC9B90EB8F84EBA6BDEAB7B9EB8BA8+EC97B0EAB7B9+5BECB9B4ED8E98EC9DB85D,공연관람,0,36.4031674,126.5784648,,,,,nan
윤명식 개인전,문화공간 역,2022-11-25,2022-11-30,윤명식 개인전,윤명식,033-252-0731,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10975&search_type=1&search_keyword=EC9CA4EBAA85EC8B9D+EAB09CEC9DB8ECA084,전시관람,0,35.4017856,127.3781076,,,,,nan
The 4th Exhibition 2022 김운연의 Harmony-Breathe 숨쉬다,춘천미술관,2022-11-11,2022-11-16,"동물들의 이미지를 추상적인 표현위에 자연으로부터 오는 기운과 희망, 신비스러움을 다양한 소재와 표현법으로 연출해 화면을 구성해 나갔다.",김운연,033-0241-1856,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10973,전시관람,24264,37.9002867,127.0697619,강원특별자치도,춘천시,서부대성로 71 (옥천동),옥천동,"73-2, 춘천예술마당"
김영경 개인전 사이의 공간,KT&G상상마당 춘천 아트갤러리,2022-11-16,2022-11-27,"김영경 개인전, 사이의 공간",김영경,,https://www.cccf.or.kr/Home/H40000/H40400/boardView?board_key=10969&search_type=1&search_keyword=EAB980EC9881EAB2BD+EAB09CEC9DB8ECA084+,전시관람,24239,35.4350532,129.2795028,강원특별자치도,춘천시,스포츠타운길399번길 25 (삼천동),삼천동,"223-2, KT&G상상마당, 춘천아트센터"
